Extract Name	Comment [TCGA Barcode]	Material Type	Protocol REF	Assay Name	Protocol REF	Assay Name	Protocol REF	Assay Name	Comment [NCBI SRA Experiment Accession]	Annotation REF	Protocol REF	Data Transformation Name	Derived Data File REF	Comment [Genome reference]	Comment [NCBI dbGAP Experiment Accession]	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Protocol REF	Data Transformation Name	Derived Data File	Comment [TCGA Include for Analysis]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Archive Name]
afaeb45f-d795-4fe0-b4ee-5b90816e6427	TCGA-BH-A0W7-01A-11R-A115-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	afaeb45f-d795-4fe0-b4ee-5b90816e6427 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	afaeb45f-d795-4fe0-b4ee-5b90816e6427 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	afaeb45f-d795-4fe0-b4ee-5b90816e6427 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-BH-A0W7-01A-11R-A115-07 consensus_mRNA	UNCID_.TCGA-BH-A0W7-01A-11R-A115-07.	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_expression:IlluminaHiSeq_RNASeq:01	TCGA-BH-A0W7-01A-11R-A115-07 exon_expression	UNCID_380770.TCGA-BH-A0W7-01A-11R-A115-07.110512_UNC9-SN296_0180_AC036NABXX.2.trimmed.annotated.translated_to_genomic.exon.quantification.txt	yes	Expression-Exon	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
afaeb45f-d795-4fe0-b4ee-5b90816e6427	TCGA-BH-A0W7-01A-11R-A115-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	afaeb45f-d795-4fe0-b4ee-5b90816e6427 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	afaeb45f-d795-4fe0-b4ee-5b90816e6427 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	afaeb45f-d795-4fe0-b4ee-5b90816e6427 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-BH-A0W7-01A-11R-A115-07 consensus_mRNA	UNCID_.TCGA-BH-A0W7-01A-11R-A115-07.	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:splice_junction_expression:IlluminaHiSeq_RNASeq:01	TCGA-BH-A0W7-01A-11R-A115-07 splice_junction_expression	UNCID_380696.TCGA-BH-A0W7-01A-11R-A115-07.110512_UNC9-SN296_0180_AC036NABXX.2.trimmed.annotated.translated_to_genomic.spljxn.quantification.txt	yes	Expression-Junction	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
02222fea-f3da-4328-8188-8ef24d1f55e4	TCGA-BH-A18U-11A-23R-A12D-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	02222fea-f3da-4328-8188-8ef24d1f55e4 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	02222fea-f3da-4328-8188-8ef24d1f55e4 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	02222fea-f3da-4328-8188-8ef24d1f55e4 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18U-11A-23R-A12D-07 consensus_mRNA	UNCID_367558.TCGA-BH-A18U-11A-23R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.7.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:gene_expression:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18U-11A-23R-A12D-07 gene_expression	UNCID_381245.TCGA-BH-A18U-11A-23R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.7.trimmed.annotated.gene.quantification.txt	yes	Expression-Gene	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
02222fea-f3da-4328-8188-8ef24d1f55e4	TCGA-BH-A18U-11A-23R-A12D-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	02222fea-f3da-4328-8188-8ef24d1f55e4 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	02222fea-f3da-4328-8188-8ef24d1f55e4 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	02222fea-f3da-4328-8188-8ef24d1f55e4 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18U-11A-23R-A12D-07 consensus_mRNA	UNCID_367558.TCGA-BH-A18U-11A-23R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.7.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_expression:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18U-11A-23R-A12D-07 exon_expression	UNCID_381226.TCGA-BH-A18U-11A-23R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.7.trimmed.annotated.translated_to_genomic.exon.quantification.txt	yes	Expression-Exon	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
02222fea-f3da-4328-8188-8ef24d1f55e4	TCGA-BH-A18U-11A-23R-A12D-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	02222fea-f3da-4328-8188-8ef24d1f55e4 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	02222fea-f3da-4328-8188-8ef24d1f55e4 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	02222fea-f3da-4328-8188-8ef24d1f55e4 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18U-11A-23R-A12D-07 consensus_mRNA	UNCID_367558.TCGA-BH-A18U-11A-23R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.7.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:splice_junction_expression:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18U-11A-23R-A12D-07 splice_junction_expression	UNCID_381214.TCGA-BH-A18U-11A-23R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.7.trimmed.annotated.translated_to_genomic.spljxn.quantification.txt	yes	Expression-Junction	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
3b48796b-8591-4d7a-a502-5c4293647156	TCGA-BH-A18P-01A-11R-A12D-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	3b48796b-8591-4d7a-a502-5c4293647156 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	3b48796b-8591-4d7a-a502-5c4293647156 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	3b48796b-8591-4d7a-a502-5c4293647156 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18P-01A-11R-A12D-07 consensus_mRNA	UNCID_367740.TCGA-BH-A18P-01A-11R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.5.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:gene_expression:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18P-01A-11R-A12D-07 gene_expression	UNCID_381261.TCGA-BH-A18P-01A-11R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.5.trimmed.annotated.gene.quantification.txt	yes	Expression-Gene	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
3b48796b-8591-4d7a-a502-5c4293647156	TCGA-BH-A18P-01A-11R-A12D-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	3b48796b-8591-4d7a-a502-5c4293647156 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	3b48796b-8591-4d7a-a502-5c4293647156 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	3b48796b-8591-4d7a-a502-5c4293647156 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18P-01A-11R-A12D-07 consensus_mRNA	UNCID_367740.TCGA-BH-A18P-01A-11R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.5.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_expression:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18P-01A-11R-A12D-07 exon_expression	UNCID_381316.TCGA-BH-A18P-01A-11R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.5.trimmed.annotated.translated_to_genomic.exon.quantification.txt	yes	Expression-Exon	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
3b48796b-8591-4d7a-a502-5c4293647156	TCGA-BH-A18P-01A-11R-A12D-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	3b48796b-8591-4d7a-a502-5c4293647156 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	3b48796b-8591-4d7a-a502-5c4293647156 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	3b48796b-8591-4d7a-a502-5c4293647156 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18P-01A-11R-A12D-07 consensus_mRNA	UNCID_367740.TCGA-BH-A18P-01A-11R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.5.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:splice_junction_expression:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18P-01A-11R-A12D-07 splice_junction_expression	UNCID_381299.TCGA-BH-A18P-01A-11R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.5.trimmed.annotated.translated_to_genomic.spljxn.quantification.txt	yes	Expression-Junction	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
0b937a20-66d4-4d05-bf50-4828cead9c92	TCGA-BH-A18L-11A-42R-A12D-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	0b937a20-66d4-4d05-bf50-4828cead9c92 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	0b937a20-66d4-4d05-bf50-4828cead9c92 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	0b937a20-66d4-4d05-bf50-4828cead9c92 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18L-11A-42R-A12D-07 consensus_mRNA	UNCID_368005.TCGA-BH-A18L-11A-42R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.2.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:gene_expression:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18L-11A-42R-A12D-07 gene_expression	UNCID_381186.TCGA-BH-A18L-11A-42R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.2.trimmed.annotated.gene.quantification.txt	yes	Expression-Gene	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
0b937a20-66d4-4d05-bf50-4828cead9c92	TCGA-BH-A18L-11A-42R-A12D-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	0b937a20-66d4-4d05-bf50-4828cead9c92 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	0b937a20-66d4-4d05-bf50-4828cead9c92 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	0b937a20-66d4-4d05-bf50-4828cead9c92 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18L-11A-42R-A12D-07 consensus_mRNA	UNCID_368005.TCGA-BH-A18L-11A-42R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.2.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_expression:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18L-11A-42R-A12D-07 exon_expression	UNCID_381207.TCGA-BH-A18L-11A-42R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.2.trimmed.annotated.translated_to_genomic.exon.quantification.txt	yes	Expression-Exon	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
0b937a20-66d4-4d05-bf50-4828cead9c92	TCGA-BH-A18L-11A-42R-A12D-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	0b937a20-66d4-4d05-bf50-4828cead9c92 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	0b937a20-66d4-4d05-bf50-4828cead9c92 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	0b937a20-66d4-4d05-bf50-4828cead9c92 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18L-11A-42R-A12D-07 consensus_mRNA	UNCID_368005.TCGA-BH-A18L-11A-42R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.2.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:splice_junction_expression:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18L-11A-42R-A12D-07 splice_junction_expression	UNCID_381297.TCGA-BH-A18L-11A-42R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.2.trimmed.annotated.translated_to_genomic.spljxn.quantification.txt	yes	Expression-Junction	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
a8884443-832f-45bb-96a0-dead699cc7e3	TCGA-BH-A18N-01A-11R-A12D-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	a8884443-832f-45bb-96a0-dead699cc7e3 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	a8884443-832f-45bb-96a0-dead699cc7e3 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	a8884443-832f-45bb-96a0-dead699cc7e3 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18N-01A-11R-A12D-07 consensus_mRNA	UNCID_367795.TCGA-BH-A18N-01A-11R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.4.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:gene_expression:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18N-01A-11R-A12D-07 gene_expression	UNCID_381173.TCGA-BH-A18N-01A-11R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.4.trimmed.annotated.gene.quantification.txt	yes	Expression-Gene	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
a8884443-832f-45bb-96a0-dead699cc7e3	TCGA-BH-A18N-01A-11R-A12D-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	a8884443-832f-45bb-96a0-dead699cc7e3 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	a8884443-832f-45bb-96a0-dead699cc7e3 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	a8884443-832f-45bb-96a0-dead699cc7e3 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18N-01A-11R-A12D-07 consensus_mRNA	UNCID_367795.TCGA-BH-A18N-01A-11R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.4.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_expression:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18N-01A-11R-A12D-07 exon_expression	UNCID_381220.TCGA-BH-A18N-01A-11R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.4.trimmed.annotated.translated_to_genomic.exon.quantification.txt	yes	Expression-Exon	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
a8884443-832f-45bb-96a0-dead699cc7e3	TCGA-BH-A18N-01A-11R-A12D-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	a8884443-832f-45bb-96a0-dead699cc7e3 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	a8884443-832f-45bb-96a0-dead699cc7e3 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	a8884443-832f-45bb-96a0-dead699cc7e3 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18N-01A-11R-A12D-07 consensus_mRNA	UNCID_367795.TCGA-BH-A18N-01A-11R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.4.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:splice_junction_expression:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18N-01A-11R-A12D-07 splice_junction_expression	UNCID_381154.TCGA-BH-A18N-01A-11R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.4.trimmed.annotated.translated_to_genomic.spljxn.quantification.txt	yes	Expression-Junction	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
dc55c016-0e33-46b0-ac5e-f854c667a378	TCGA-BH-A18K-11A-13R-A12D-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	dc55c016-0e33-46b0-ac5e-f854c667a378 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	dc55c016-0e33-46b0-ac5e-f854c667a378 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	dc55c016-0e33-46b0-ac5e-f854c667a378 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18K-11A-13R-A12D-07 consensus_mRNA	UNCID_367797.TCGA-BH-A18K-11A-13R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.1.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:gene_expression:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18K-11A-13R-A12D-07 gene_expression	UNCID_381167.TCGA-BH-A18K-11A-13R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.1.trimmed.annotated.gene.quantification.txt	yes	Expression-Gene	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
dc55c016-0e33-46b0-ac5e-f854c667a378	TCGA-BH-A18K-11A-13R-A12D-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	dc55c016-0e33-46b0-ac5e-f854c667a378 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	dc55c016-0e33-46b0-ac5e-f854c667a378 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	dc55c016-0e33-46b0-ac5e-f854c667a378 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18K-11A-13R-A12D-07 consensus_mRNA	UNCID_367797.TCGA-BH-A18K-11A-13R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.1.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_expression:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18K-11A-13R-A12D-07 exon_expression	UNCID_381187.TCGA-BH-A18K-11A-13R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.1.trimmed.annotated.translated_to_genomic.exon.quantification.txt	yes	Expression-Exon	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
dc55c016-0e33-46b0-ac5e-f854c667a378	TCGA-BH-A18K-11A-13R-A12D-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	dc55c016-0e33-46b0-ac5e-f854c667a378 reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	dc55c016-0e33-46b0-ac5e-f854c667a378 library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	dc55c016-0e33-46b0-ac5e-f854c667a378 RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18K-11A-13R-A12D-07 consensus_mRNA	UNCID_367797.TCGA-BH-A18K-11A-13R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.1.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:splice_junction_expression:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18K-11A-13R-A12D-07 splice_junction_expression	UNCID_381209.TCGA-BH-A18K-11A-13R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.1.trimmed.annotated.translated_to_genomic.spljxn.quantification.txt	yes	Expression-Junction	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
288c81eb-4c43-406b-a5e5-fee452a95afb	TCGA-BH-A18V-11A-52R-A12D-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	288c81eb-4c43-406b-a5e5-fee452a95afb reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	288c81eb-4c43-406b-a5e5-fee452a95afb library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	288c81eb-4c43-406b-a5e5-fee452a95afb RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18V-11A-52R-A12D-07 consensus_mRNA	UNCID_367929.TCGA-BH-A18V-11A-52R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.8.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:gene_expression:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18V-11A-52R-A12D-07 gene_expression	UNCID_381234.TCGA-BH-A18V-11A-52R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.8.trimmed.annotated.gene.quantification.txt	yes	Expression-Gene	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
288c81eb-4c43-406b-a5e5-fee452a95afb	TCGA-BH-A18V-11A-52R-A12D-07	Total RNA	unc.edu:reverse_transcription:IlluminaHiSeq_RNASeq:01	288c81eb-4c43-406b-a5e5-fee452a95afb reverse_transcription	unc.edu:library_preparation:IlluminaHiSeq_RNASeq:01	288c81eb-4c43-406b-a5e5-fee452a95afb library_preparation	unc.edu:RNA_Sequencing:IlluminaHiSeq_RNASeq:01	288c81eb-4c43-406b-a5e5-fee452a95afb RNA_Sequencing	->	https://tcga-data.nci.nih.gov/tcgafiles/ftp_auth/distro_ftpusers/anonymous/other/GAF/GAF_bundle/outputs/TCGA.Sept2010.09202010.gaf	unc.edu:consensus_mRNA:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18V-11A-52R-A12D-07 consensus_mRNA	UNCID_367929.TCGA-BH-A18V-11A-52R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.8.trimmed.annotated.bam	hg19 (GRCh37)	->	yes	RNA Sequence-Alignment	Level 1	unc.edu:exon_expression:IlluminaHiSeq_RNASeq:01	TCGA-BH-A18V-11A-52R-A12D-07 exon_expression	UNCID_381313.TCGA-BH-A18V-11A-52R-A12D-07.110714_UNC13-SN749_0082_AD0DGMABXX.8.trimmed.annotated.translated_to_genomic.exon.quantification.txt	yes	Expression-Exon	Level 3	unc.edu_BRCA.IlluminaHiSeq_RNASeq.Level_3.1.2.0
