Source Name	Characteristics [Organism_Part]	Term Source REF	Comment [Source]	Provider	Material Type	Term Source REF	Characteristics [Organism]	Term Source REF	Protocol REF	Sample Name	Protocol REF	Parameter Value [Amplification]	Extract Name	Protocol REF	Labeled Extract Name	Label	Term Source REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Scan Name	Array Data File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [TCGA Archive Name]
TCGA-A8-A09B-01A-11R-A00Z-07	BRCA	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-A8-A09B-01A-11R-A00Z-07	tgen.org:nucleic_acid_extraction:clin:01	none	TCGA-A8-A09B-01A-11R-A00Z-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-A8-A09B-01A-11R-A00Z-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-A8-A09B-01A-11R-A00Z-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-A8-A09B-01A-11R-A00Z-07	US82800149_251976011879_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-A8-A09B-01A-11R-A00Z-07	US82800149_251976011879_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-A8-A09B-01A-11R-A00Z-07	US82800149_251976011879_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_3.1.1.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-A8-A09B-01A-11R-A00Z-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-A8-A09B-01A-11R-A00Z-07	US82800149_251976011879_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-A8-A09B-01A-11R-A00Z-07	US82800149_251976011879_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-A8-A09B-01A-11R-A00Z-07	US82800149_251976011879_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_3.1.1.0
TCGA-AN-A0FV-01A-11R-A00Z-07	BRCA	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AN-A0FV-01A-11R-A00Z-07	tgen.org:nucleic_acid_extraction:clin:01	none	TCGA-AN-A0FV-01A-11R-A00Z-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AN-A0FV-01A-11R-A00Z-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AN-A0FV-01A-11R-A00Z-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AN-A0FV-01A-11R-A00Z-07	US82800149_251976011884_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AN-A0FV-01A-11R-A00Z-07	US82800149_251976011884_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AN-A0FV-01A-11R-A00Z-07	US82800149_251976011884_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_3.1.1.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AN-A0FV-01A-11R-A00Z-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AN-A0FV-01A-11R-A00Z-07	US82800149_251976011884_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AN-A0FV-01A-11R-A00Z-07	US82800149_251976011884_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AN-A0FV-01A-11R-A00Z-07	US82800149_251976011884_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_3.1.1.0
TCGA-A8-A08P-01A-11R-A00Z-07	BRCA	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-A8-A08P-01A-11R-A00Z-07	tgen.org:nucleic_acid_extraction:clin:01	none	TCGA-A8-A08P-01A-11R-A00Z-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-A8-A08P-01A-11R-A00Z-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-A8-A08P-01A-11R-A00Z-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-A8-A08P-01A-11R-A00Z-07	US82800149_251976011819_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-A8-A08P-01A-11R-A00Z-07	US82800149_251976011819_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-A8-A08P-01A-11R-A00Z-07	US82800149_251976011819_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_3.1.1.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-A8-A08P-01A-11R-A00Z-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-A8-A08P-01A-11R-A00Z-07	US82800149_251976011819_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-A8-A08P-01A-11R-A00Z-07	US82800149_251976011819_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-A8-A08P-01A-11R-A00Z-07	US82800149_251976011819_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_3.1.1.0
TCGA-A2-A0ER-01A-21R-A034-07	BRCA	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-A2-A0ER-01A-21R-A034-07	tgen.org:nucleic_acid_extraction:clin:01	none	TCGA-A2-A0ER-01A-21R-A034-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-A2-A0ER-01A-21R-A034-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-A2-A0ER-01A-21R-A034-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-A2-A0ER-01A-21R-A034-07	US82800149_251976012086_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-A2-A0ER-01A-21R-A034-07	US82800149_251976012086_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-A2-A0ER-01A-21R-A034-07	US82800149_251976012086_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_3.1.1.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-A2-A0ER-01A-21R-A034-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-A2-A0ER-01A-21R-A034-07	US82800149_251976012086_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-A2-A0ER-01A-21R-A034-07	US82800149_251976012086_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-A2-A0ER-01A-21R-A034-07	US82800149_251976012086_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_3.1.1.0
TCGA-A8-A07Z-01A-11R-A00Z-07	BRCA	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-A8-A07Z-01A-11R-A00Z-07	tgen.org:nucleic_acid_extraction:clin:01	none	TCGA-A8-A07Z-01A-11R-A00Z-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-A8-A07Z-01A-11R-A00Z-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-A8-A07Z-01A-11R-A00Z-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-A8-A07Z-01A-11R-A00Z-07	US82800149_251976011817_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-A8-A07Z-01A-11R-A00Z-07	US82800149_251976011817_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-A8-A07Z-01A-11R-A00Z-07	US82800149_251976011817_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_3.1.1.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-A8-A07Z-01A-11R-A00Z-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-A8-A07Z-01A-11R-A00Z-07	US82800149_251976011817_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-A8-A07Z-01A-11R-A00Z-07	US82800149_251976011817_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-A8-A07Z-01A-11R-A00Z-07	US82800149_251976011817_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_3.1.1.0
TCGA-A8-A08S-01A-11R-A034-07	BRCA	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-A8-A08S-01A-11R-A034-07	tgen.org:nucleic_acid_extraction:clin:01	none	TCGA-A8-A08S-01A-11R-A034-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-A8-A08S-01A-11R-A034-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-A8-A08S-01A-11R-A034-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-A8-A08S-01A-11R-A034-07	US82800149_251976012025_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-A8-A08S-01A-11R-A034-07	US82800149_251976012025_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-A8-A08S-01A-11R-A034-07	US82800149_251976012025_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_3.1.1.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-A8-A08S-01A-11R-A034-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-A8-A08S-01A-11R-A034-07	US82800149_251976012025_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-A8-A08S-01A-11R-A034-07	US82800149_251976012025_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-A8-A08S-01A-11R-A034-07	US82800149_251976012025_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_3.1.1.0
TCGA-A2-A0CU-01A-12R-A034-07	BRCA	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-A2-A0CU-01A-12R-A034-07	tgen.org:nucleic_acid_extraction:clin:01	none	TCGA-A2-A0CU-01A-12R-A034-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-A2-A0CU-01A-12R-A034-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-A2-A0CU-01A-12R-A034-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-A2-A0CU-01A-12R-A034-07	US82800149_251976011906_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-A2-A0CU-01A-12R-A034-07	US82800149_251976011906_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-A2-A0CU-01A-12R-A034-07	US82800149_251976011906_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_3.1.1.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-A2-A0CU-01A-12R-A034-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-A2-A0CU-01A-12R-A034-07	US82800149_251976011906_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-A2-A0CU-01A-12R-A034-07	US82800149_251976011906_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-A2-A0CU-01A-12R-A034-07	US82800149_251976011906_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_3.1.1.0
TCGA-A8-A06P-01A-11R-A00Z-07	BRCA	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-A8-A06P-01A-11R-A00Z-07	tgen.org:nucleic_acid_extraction:clin:01	none	TCGA-A8-A06P-01A-11R-A00Z-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-A8-A06P-01A-11R-A00Z-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-A8-A06P-01A-11R-A00Z-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-A8-A06P-01A-11R-A00Z-07	US82800149_251976012015_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-A8-A06P-01A-11R-A00Z-07	US82800149_251976012015_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-A8-A06P-01A-11R-A00Z-07	US82800149_251976012015_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_3.1.1.0
Stratagene Univeral Reference	Various	MGED Ontology	Cell Lines	http://www.stratagene.com/	total_RNA	MGED Ontology	Home sapien	ncbitax	unc.edu:split:AgilentG4502A_07_3:01	Stratagene Univeral Reference	unc.edu:store:AgilentG4502A_07_3:01	none	Stratagene Univeral Reference	unc.edu:labeling:AgilentG4502A_07_3:01	Stratagene Univeral Reference	cy3	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-A8-A06P-01A-11R-A00Z-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-A8-A06P-01A-11R-A00Z-07	US82800149_251976012015_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-A8-A06P-01A-11R-A00Z-07	US82800149_251976012015_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-A8-A06P-01A-11R-A00Z-07	US82800149_251976012015_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_3.1.1.0
TCGA-AN-A03Y-01A-21R-A00Z-07	BRCA	MGED Ontology	->	BCR	whole_organism	MGED Ontology	Home sapien	ncbitax	tgen.org:biopsy:clin:01	TCGA-AN-A03Y-01A-21R-A00Z-07	tgen.org:nucleic_acid_extraction:clin:01	none	TCGA-AN-A03Y-01A-21R-A00Z-07	unc.edu:labeling:AgilentG4502A_07_3:01	TCGA-AN-A03Y-01A-21R-A00Z-07	cy5	MGED Ontology	unc.edu:hybridization:AgilentG4502A_07_3:01	TCGA-AN-A03Y-01A-21R-A00Z-07	Agilent.com:PhysicalArrayDesign:AgilentG4502A_07_3	caArray	unc.edu:feature_extraction:AgilentG4502A_07_3:01	TCGA-AN-A03Y-01A-21R-A00Z-07	US82800149_251976011847_S01_GE2_105_Dec08.txt	Expression-Gene	Level 1	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_1.1.1.0	unc.edu:unc_lowess_normalization_probe_level:AgilentG4502A_07_3:01	TCGA-AN-A03Y-01A-21R-A00Z-07	US82800149_251976011847_S01_GE2_105_Dec08.txt_lmean.out.logratio.probe.tcga_level2.data.txt	Expression-Gene	Level 2	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_2.1.1.0	unc.edu:unc_lowess_normalization_gene_level:AgilentG4502A_07_3:01	TCGA-AN-A03Y-01A-21R-A00Z-07	US82800149_251976011847_S01_GE2_105_Dec08.txt_lmean.out.logratio.gene.tcga_level3.data.txt	Expression-Gene	Level 3	Yes	unc.edu_BRCA.AgilentG4502A_07_3.Level_3.1.1.0
