Hybridization REF	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_A10_543742
Composite Element REF	Signal
PPP2R2A	8.20598739003875
CPA3	6.32029567546952
PVALB	3.45404834923133
BCAT2	6.56235423591004
MFN1	6.63858494814078
F10	3.32959394093412
FAM134C	7.65519396720152
SNX11	7.38629866159991
COMP	3.99228663297263
GPR177	7.14285649998061
TAL1	4.39281382671148
ACSL1	5.91886050829111
ABCC5	8.12557885011411
HCFC2	5.01281018427287
TCAP	3.86820132639239
ABL1	8.13640979992601
RBBP7	9.96219827776954
PTPRG	3.80274373253458
NCOR1	5.83865901244324
MOCOS	6.49368458044158
C14orf93	4.34745308765513
PRDM10	4.6066572124537
TNRC15	6.49751614104738
SPINK4	4.17883745606159
TXNRD1	7.5004761218816
UBE2H	7.73419742473059
BRDT	2.98517364015741
SLC16A4	3.31743152202821
VIP	3.09002048396127
CALCR	3.81382218518364
CCNE2	5.21902475888843
SLC6A8	7.57332705660408
LILRA1	3.9767984227702
MC2R	3.87610302814172
MBTD1	5.43526686760385
USP33	5.92114032029638
PPP1CB	8.22734830153637
C15orf39	4.72853349112226
ABHD8	4.4791595515975
MAP3K12	5.13954588797514
PAAF1	7.12454385138682
ARF5	8.01583612410215
CCT3	10.0847701165644
SLC3A2	6.52475606818795
PIWIL2	3.75260217111491
RAD50	6.45006631860482
IER5	9.01265965819395
SYNE1	3.85978016346752
MBTPS2	4.60337302280833
MVK	4.95598391078236
TSPYL1	8.71784488923219
NCL	10.6045661234124
PSMD10	9.52213729633447
MOBP	3.84661212579773
GUF1	4.71316727827392
WDR44	5.42505963702861
HRH1	4.72139034633021
HIST1H3C	4.04378794601391
C5orf30	5.82566863764816
RASGRP3	3.98653631112439
RNPEP	8.24695524857946
PRKRIP1	6.12371427565609
MED21	6.59359936238909
GRPR	4.64211263592091
SYT11	3.98545857711169
NTSR2	3.85300785178705
Gcom1	5.17919414825464
SPTBN2	3.78314422709976
LRMP	4.23639907138442
HTRA1	6.70623388404273
RNF111	6.84632623647285
SLC26A2	7.03516658152587
WISP1	3.97320214095765
ATP2B4	7.05183473513683
FLJ10769	7.25547727848606
PTH	3.17997103090563
KIAA0895	4.93959087125868
CHST12	7.38873272003275
RAB22A	7.04330970004207
TARDBP	7.36209471746819
RANBP5	7.23298047735969
P2RY10	3.23042201672224
STAU1	9.52600736000223
NME5	4.26049821417122
DDX21	10.4752594384909
CHMP1A	7.14772865686984
BARX1	4.65241382135708
HDAC11	4.82478193987367
NOLA2	8.16235598333796
MTO1	6.81760436613032
DHX29	7.98988134126753
HADHB	9.81341121444969
ADAR	10.8914776096994
SF4	6.43121090248693
PLXNB2	7.06818259415698
P2RX1	4.07795529746517
SLC15A3	4.68484362694593
GAS2	3.58791128066879
EN2	4.76059630973821
NUMB	5.56563589002394
C14orf172	5.53911194230045
TNIP1	7.9426486399782
INHBE	3.73977649022973
TM9SF2	9.4717921617302
PSKH1	4.86327573412721
NSFL1C	7.987606475465
RHOG	7.58318034810065
HBB	7.62479233293946
MED15	5.32292841186964
HEY1	9.63327441796118
KNG1	3.86937244128696
CASR	3.88718286378375
ITGAX	4.71663004929792
CANT1	7.04796643176078
C6orf66	7.09613041435777
UNC50	8.69548372431853
C21orf33	6.8808109183987
IRF2	4.01843502995176
HEATR6	5.54924378243898
GNG7	4.48622433594335
RUNX2	3.82829708623852
PGR	3.21657906180216
SOX1	3.60887090700585
CROCCL1	6.73331215381656
BRE	7.2373907287009
SRPX	4.8028864843933
MBNL3	3.71911251241401
ODC1	10.694694126118
SDC3	5.8039098814861
NR2F6	4.8673107936789
ADORA2B	8.2073124252304
ZRSR1	3.78995833646144
ZFYVE16	5.57177705805352
RPUSD2	5.13161160971474
SYNJ2BP	6.58264759249651
POLE	5.09196910660247
E2F2	3.4879874388981
C14orf173	5.60546493633185
THRA	4.72031524347625
MAPK11	4.34962166393437
TBC1D22A	6.13902417439726
PTGES2	6.1713612968368
HIP1R	5.59309404154532
ENO3	3.86880729808578
COL4A6	5.0143610688581
TOMM70A	9.00951103738631
IRGC	3.72347117862004
NAB1	7.20649110938125
DET1	5.02074329785425
TRPM3	3.76643478461675
ZNF532	5.72432086836037
RAP2A	6.64470919163992
PLG	3.59873905307150
FECH	4.9997502595763
CRIP1	6.20110746832779
AZIN1	7.85362366378726
SLC7A7	5.73816773346105
CA8	3.40434225201196
IL10RA	5.02476380024655
CDC42EP4	5.6626796743409
C16orf58	6.3273769342994
ARG2	5.0492642768302
NOL7	8.45735457502816
JARID1A	5.94772289501945
PANK2	8.28142225919059
ASH2L	9.24145966849562
ICAM3	5.82330387007123
TMEM16C	3.41942814972422
MDS1	3.6886382331576
CABYR	3.47977977072304
SLC1A3	4.96220498659785
RNF139	9.34024470215266
ADAM8	4.44055099382406
SFTPC	7.77062306541006
BCL7B	6.0893072581577
MAN2B2	5.87713067258417
PCDHGA11	3.36455776527368
RGS12	3.96417541340531
EIF1AY	7.66044458809703
NUDT13	4.00873943170116
ARL6IP4	7.8413914902189
RPL35A	12.5871571636935
CCDC21	5.92950268446028
RAB40C	4.19758926665223
EMR3	3.59510686347699
PRRG3	4.06000633161073
LRCH1	3.32197652438898
SAA4	4.11708961914908
RAPGEF5	5.24059031961859
ZCCHC2	4.92020936114797
CLIP3	4.60614548603007
MAP4K2	4.24176790395436
C20orf30	9.95276097281957
SULF1	6.06940420258988
C11orf48	8.57234842566363
PRDM5	3.5473917443205
ELOVL1	7.77262255774483
PPP4R2	5.47500543220012
KCNV1	3.05409104790294
ACP1	9.46621403123083
SIGLEC5	4.16488637010814
ZMYM2	4.56235644876227
C19orf61	4.79068944008392
DAGLA	4.02202977724841
GPR32	4.09604658486443
EDG7	4.8051889690178
NEUROD6	4.78266004163811
NEURL	4.1265812849334
SLC2A4RG	5.8962971999131
LPL	4.68966639407595
CA5B	4.23504219165048
MPHOSPH9	5.20168243423456
CLEC2D	3.68940896927919
HMG2L1	7.07754920314465
GRRP1	4.21956146461548
HCN4	3.89576728060533
CD8B	4.26969485813761
HIST1H3D	4.87913103160951
TGM4	3.68124549049094
SLC6A12	3.53668119987393
CD84	4.20890663610767
TBC1D15	7.72236458241033
RASA1	6.74606946658375
PHKG1	3.97221433588169
MAGEA11	5.41227328442022
NONO	9.83426464096856
IMPA1	8.83104576116956
SH3BP1	4.19291027231252
RARRES1	6.33129352436073
NPM3	7.17868217322062
CLEC5A	3.94133180915636
B3GNTL1	4.17417046555623
ITCH	5.33426496404051
MGAT3	3.97773550184965
ARPC5L	8.90902719274197
KLHL26	5.77762815910731
MBP	5.40120934472994
SIM2	4.13118501109819
RPP25	6.43164985952555
SLC2A2	3.21439561109708
EXO1	6.09060269833103
SOSTDC1	8.45385034979178
HRC	3.41829812853854
TRIM48	3.58492947967429
KIRREL	4.78954966394795
PIK3R1	5.13085284570600
HOXC11	4.84534025375642
MAF	4.53851695484574
DOK5	4.61571617420108
HELZ	6.4361093888641
ZMIZ2	5.57111413155463
SLC46A3	5.26678325291892
ADRB3	4.09193086348556
PTRH2	9.25497913704842
DMD	3.88971969856414
STAMBP	8.8571917940707
KRTAP2-4	3.83305665271202
ADCY2	4.01190286903374
MS4A12	3.40878957566136
TCF20	5.25060506003459
KLHL20	5.08510284779426
SRM	8.8750920921715
OTC	3.8680419963814
ABCB11	3.32226294064370
KCNC2	4.07122076360509
CDH19	3.43228777973993
SSH3	5.99242088716186
ZNF135	3.20444502589942
FLJ12529	7.47406238449155
PER1	5.51569983828404
KLC2	5.62153490590213
HDAC1	9.740841721314
FAM128A	9.7846034967965
FNDC3B	8.60561956298474
MTCP1	7.05530875248605
GPR63	3.7887209210805
FLJ21986	4.01538833783325
LMCD1	5.14072572315362
MICAL1	4.61917800466371
BLZF1	4.73873056954639
IQCA	3.95742437232388
PCDHGC3	4.09394523438366
ATRNL1	3.20994650898594
CAV2	8.108668655778
SAC	3.47917916881524
DUS1L	7.91257992267689
NEK9	5.46048001908543
WARS2	6.39828990843459
DDO	3.75298480784539
MARCO	4.40737591625529
DCHS1	4.22508943678956
TOMM40	7.96438705412161
RP6-213H19.1	7.91423273856729
TUBGCP5	4.68914243183251
IGSF6	5.50759892200642
TPPP	3.90382936099033
SEPT11	5.06818800758988
ADNP	8.59826824747099
UST	5.56541276612983
C13orf34	5.64034137431792
GSTM5	4.38852173982002
BTD	4.45143349675918
PDCD1LG2	3.22733023171698
SNRPB2	9.58241663233768
APOA4	3.742025657886
APBA3	5.69069201138028
CUTL1	6.62532012210074
PMS1	7.68677321580293
EIF3E	11.9447422612648
IL9	3.69839405626154
HOXA11	4.85536848006862
NARG1	7.70316769268603
RPL31	10.2551568277088
RAB28	4.18635956366991
LY9	3.99265850287582
TFCP2	5.9972544378475
ATP2B3	3.47563349978819
KDELR2	10.0869757041496
TLE4	4.74288031917323
FLJ43806	3.44671266590288
TLK2	6.07792238396427
PKP3	5.56240454834306
CIR	4.73305060538491
RPN2	11.1313842736305
SH3GL2	3.43406352095299
CTSO	5.48156431150235
SFMBT1	5.0787039582519
WDR57	7.78328333539635
SDF2L1	6.75419451319939
IGFBP3	9.5974921335632
FER1L3	9.2328942830105
DEK	10.0599763056550
C20orf43	7.64964310757906
ARHGAP24	4.20190793061589
ALB	3.39043808317621
SORBS3	5.14372418290143
C4BPA	5.63896072424757
UPF2	5.88602333166452
AGBL2	3.61887913141485
C1QA	8.47011058179104
DOPEY1	6.00300930738266
TERF1	6.52373781629243
KIF22	4.73551956191836
DNTT	3.32689108542571
C10orf6	5.07608014939786
C11orf41	3.50918507146863
NINJ1	6.76440543058722
SEC61A2	4.34667103350136
HNRPF	8.00796946553672
COL11A1	4.22979621133069
HIST1H1D	4.65405317383903
UCP3	3.90106823381565
MYL6B	7.20554539135037
UBAP2	10.0803666930281
TREM1	5.63820984763464
CKMT2	3.84606650535650
HLA-C	10.6395966254658
SLC13A3	4.79625888803579
PLA2G12A	5.63282783835315
SPRED2	4.67557494370481
SCN10A	3.85941649005132
TIMP4	3.9111475524661
PITPNC1	7.40542170574355
SLIT2	4.69052183622511
RSF1	4.83716987761804
POU3F3	3.49604271111258
LIN7C	6.01299103345626
NKX2-2	3.53034215486251
DPPA4	3.21975686278252
ZNF804A	3.36608057610583
CCIN	3.88146315079707
SLC25A31	2.90081937165134
KCNMB4	4.93827555321455
FUT2	4.51850741019002
RABL5	5.09823067535876
FZD4	5.9638158791675
GALNS	5.7275434712623
PNMA3	3.94274670517776
STX6	6.05456291862797
HIST1H1C	9.33926189770467
CIDEB	5.08248026602966
CASP4	8.70996115121207
PDK3	4.67396548414491
WIT1	3.60959403694283
TPR	7.36571196997166
MTX2	8.92085002216777
HIST1H2BH	5.8889205557437
BRD3	7.20382621461411
HIST1H2BO	3.85705621495073
SERPINA3	4.54816598975709
UBXD6	5.22343332698311
HOXB7	6.11813726671138
C7orf23	6.88577511815565
KIAA0143	9.37853935188235
KCNJ16	3.31680976573304
STAB2	4.33714684332371
TNPO2	5.62430685962668
CENTG1	4.03470763083266
IRF9	9.20886407921466
MCPH1	3.81047965441489
FABP2	3.65364064054804
C9orf3	10.1768552057216
FBXL4	5.93410908116476
LBH	5.37352963682725
MYO1D	6.46600499460347
PTDSS2	5.08204148662965
BMP2K	4.06155742730716
NFU1	8.19575712025608
UGT8	5.04400999448485
SLC25A23	4.56872864208803
MAPK4	3.96026792948041
HINT1	11.7864863087368
GLP2R	3.65034192817786
WNT7B	4.9681081238368
SETD4	5.31215673316969
CHCHD2	11.8673233322437
DYNLT3	9.14359278707462
FKBP11	7.52372238451755
NDP	3.30558127086940
RHOBTB1	4.31379174116148
FLII	7.33252435544667
SLC4A4	3.75597595821249
RPL38	10.2616623926492
HTF9C	5.0682208158395
RPS16	13.0148786246911
AP2A2	5.64954060150128
CHPF	6.69225993867207
CSNK2A1	7.91631375514355
MAP7D1	5.88778937473257
FKBP6	3.93447933395801
ZNF214	3.96011146635391
DDX56	7.45479791447283
TWIST1	5.76800598194566
EPO	3.66233328172291
MRPS18B	8.0744364744089
ZNF682	2.98872420703152
AOX1	3.8309396079295
RPL14	10.3172951561548
CYR61	6.6224980602559
JRKL	6.11246623329044
DTNA	4.09292421018628
MAFF	7.06950647561165
LOC51136	4.89443811440874
TMOD3	3.96547095053141
LY96	5.66765731557015
EEA1	4.57969469751776
KLK3	3.82393355848607
IL1R1	5.74721859014971
HRSP12	6.85105882535705
KTN1	9.51750840526834
LOH11CR2A	5.52758044921718
ARL5A	8.5131116809695
MAB21L1	3.77171825361467
C20orf59	4.40381925141881
ADAM2	3.05125143248508
PHKB	6.38009188657835
CCT6A	9.35928883921872
TBC1D8B	4.22307856719781
FAM13A1	6.76864270405133
EHHADH	5.8760787589806
LAPTM4B	10.1203597094667
TMEM147	10.9330460339360
ITGB5	6.49796217565861
YIPF3	6.81257374393798
FKBP2	7.91709787145682
XPO7	5.9940263872582
GPR75	3.64664341196672
NR1D1	5.45369903830759
TRIM5	4.4904266322475
TMEM110	4.896216347587
APOC1	10.1494646333582
RNASE4	5.36422097049227
PARD6B	3.08253451530059
ARID1A	6.68912237820411
NEK2	5.46028940066131
RRAGB	5.50055514019889
PCDHGA3	3.90236922573053
HIST2H2BE	6.88002616802869
RCN2	8.47444727786108
STARD7	9.74657541512994
SHMT2	7.28656424763884
MLYCD	5.62114494671333
KIAA1751	3.5619406058683
NDUFA5	8.37248835284695
THAP9	3.60688793830609
FLVCR2	4.09057136425052
RP11-217H1.1	8.37427564280776
AP1S1	5.2530692746409
NCLN	5.51808437677842
SDHA	8.86989445119833
SMAD6	4.1108579434602
SAV1	5.82419779026931
SAT1	10.2260133170639
ADAMTS7	3.83185741087603
RPP38	6.52155251777558
RCBTB2	4.94204927738937
VEGFB	4.64711176385476
COLQ	3.89240533109301
RBMS1	9.41246479703747
NRXN2	3.44364650031714
WBSCR16	6.42257028853747
DRG2	6.27616161518263
KLRB1	4.68617573394936
DNASE2B	3.59574065065783
SAFB	5.34389025547417
MAPK8IP1	4.24422996770945
RFX2	3.98362722353865
MLLT4	3.71657960499454
ANKZF1	5.77782838748867
DUSP8	3.83356890225811
C19orf50	6.00660875184855
MEF2C	4.58487077372474
SENP5	6.28022619794137
NFKBIL2	3.65099046747870
LBR	7.74599143116726
CBFA2T3	3.75900970059076
AFF3	3.66381138973608
IL2RG	5.62987251747336
CCDC51	7.43540791548665
COG7	5.74816131322605
MYB	4.27437360295457
KLF3	5.77742980931005
PLXNA3	4.4153420484065
KCTD14	3.80786360618699
FZR1	4.3407043465244
XRCC2	5.08649552940718
SLC44A4	3.66597764419272
ESPL1	6.29356566478435
MMS19	7.0248102898336
GMPR2	7.36408294341305
ST8SIA5	3.33959206530233
TBC1D19	4.5360727552041
CHPT1	9.54530812507594
ERBB4	3.63518072353674
TSPAN32	4.30452498417417
MAP4	6.46369997392258
ACTR3	10.3580088524282
UGCG	8.02247618448698
GPHN	5.04368933952933
ZAP70	3.71655249830216
SLC6A2	4.42332791949034
LPP	5.97590550436407
PTPRCAP	5.82771280809788
IL12RB1	4.38162994754544
HIVEP1	5.15856069083428
ATRX	5.14723318927089
EIF4EBP2	6.94877376078512
DFFB	4.40590103075257
DMRT1	3.84657042717031
CHST8	4.56324236510425
HSPB6	3.77016349985419
C14orf109	7.37658394507762
IER2	8.68383868029394
NMB	8.46717142776905
COX5A	10.7266976525526
EIF6	9.38567114119995
AIFM1	6.69586238265273
WWC2	4.0123288888769
GSTA1	5.66186082372634
POLR2L	8.7842095824959
MRPL4	7.52299606703183
SEMG1	3.30275618640681
MPPED2	3.71013651288821
FLJ21062	4.27960845582685
TRAF3IP2	7.67357682885954
EPB41L4A	3.65687521618114
LILRA4	3.94922337590424
LAMA2	4.39996772569821
TAF4B	3.61631797507654
RLBP1	3.57630649563733
SLTM	7.4761978716787
CD300C	4.405814317442
FLJ10404	5.21312157833902
RTDR1	4.85984564716762
MALT1	5.09725480326973
ARVCF	4.72268925110440
RENBP	4.14364976825105
ATXN7L1	3.28188659992274
NID1	4.63472609386541
TUBGCP3	5.62810985700796
ZNF783	5.63798109341865
ITIH5	3.64190323692593
ZNF85	5.23701224267722
MMP13	6.76191152360009
KIAA0329	5.33571432298156
C8A	3.76051428477551
MGC87042	3.73819588048091
HOXC13	4.18123462131657
CLGN	4.95690775798599
SLC25A37	4.438697323455
SMARCC2	6.53711019416311
TFDP2	6.8420920060908
POLI	4.00108841149455
HCP5	4.48505453497544
UCN	4.0156842121957
ZNF764	5.01835607125365
USF2	7.56531409252872
C20orf24	11.4207970371619
FHL3	4.85431056132595
SPATA5L1	5.9876980628372
JMJD3	5.11448392711053
MMRN2	4.2914200150136
DSP	11.9540985765482
NDST1	4.59946512138527
ZNF248	5.18162741837095
PELP1	5.64244177174631
MBL2	3.46685925165268
ZNF230	5.2948661045479
RNF41	5.71989178597983
THOC5	5.22055693640712
MSN	9.38091322628218
SLC9A5	4.1166050884563
SERINC3	8.49616367461936
ZNF434	4.52495963235379
MUSK	3.32713320777119
SMARCD1	5.39998401828025
C11orf75	8.48433577444947
ZFP106	5.53891178588866
GTF2E1	7.51527766530932
RY1	7.25775440468043
ATAD2B	4.68578030450137
DDOST	10.2466617453361
ARHGAP17	7.53406167558501
GPNMB	11.1746966905545
TTF2	6.26372366227907
SFPQ	8.436371225517
GFRA4	3.95277403423901
TIGD6	4.08449667469301
SLC39A14	7.40084856455723
AKR1B10	4.64872423971444
NGRN	7.99253222307835
RGS16	5.03033474461015
URB1	5.66098320857448
GPR137B	8.88468506058192
MECP2	5.47111725874165
PSMA1	10.6682164109852
TOP3B	3.96748872893477
NFATC4	4.12544815605703
RAB7L1	5.0118539147407
CSN3	3.77836814340589
NOS1	4.27586177828797
CA14	4.53114166888504
BMPR1A	6.24260587253314
YBX2	4.5537919201496
PRL	3.49883253255692
SNRP70	7.35523372963968
C6orf130	7.22409134627142
KIAA1166	4.36643201213043
FUBP3	7.07934268419057
STAG2	7.94194937433179
ACACA	7.72522082699356
ABCG1	4.44843873893903
ATOH1	3.50589161281582
ODF1	3.68897858125635
TMEM127	6.58519912944193
CD55	7.78378998791873
PLN	4.01728945075415
RPS23	13.1053693698950
LYPLA1	9.48157465808818
PRDM9	3.92237261937629
SSX2	4.36211759851733
PLUNC	3.90428125551541
SYNGR3	6.65504041359041
EML1	4.43761912646104
LNPEP	3.56014726507105
SMAD3	6.37382697062507
NUP93	7.85038792892533
HISPPD1	5.23010709517495
HNRPUL2	4.71697149620093
YARS2	6.63484405661797
TBC1D12	4.49739894578155
ZCCHC4	4.13400368776889
FBXO22	4.78092167288534
C16orf24	4.56587222426331
ZNF669	5.01015142154563
PTGDR	3.48969094680461
DDX27	7.26012717888242
KIAA0409	5.43920352129587
ASB8	6.51792079782343
MEPE	3.95681508090763
PLP2	10.6983654398515
COQ7	5.57151021121603
CHMP5	10.6722672441588
CACNB3	5.4072249680449
C10orf84	4.34127693133937
SPO11	4.01847527175476
NEDD4	4.49705997615815
THAP11	7.81157264468891
ZNF43	4.43649450107865
KRT13	12.2536883856429
NEK4	4.83641563157404
MRPL19	7.92068277448008
RBBP9	4.63664829345884
PRKAR2A	5.8092627657198
IHPK1	6.07218266343041
ATP6V0B	9.86168962624036
CACNA1E	3.60782909362515
CEACAM8	3.67796131602966
PEX14	6.4862997189671
BXDC5	9.23812538512066
ZBTB38	6.0331532655156
PAFAH1B1	6.37890654719733
PCTK2	5.56720793503625
LRRC16	6.02551961962007
OSTF1	8.53161752411102
KIAA0323	6.96109425062383
FYCO1	5.92669024321578
TXNDC13	6.3511888966521
PLTP	8.6060634573671
SLC25A1	7.35108737083256
EZH2	5.92379869830702
PLEKHB1	3.93346050481672
GRB7	5.20669081917337
ZFP37	4.23966815593296
MRPL33	9.10107416645155
C9orf27	3.39141837775365
PELO	8.8041549554294
ARMC1	8.04073185218796
ZNF154	3.92711377961300
C3orf64	4.50296154450483
FLJ10357	4.65475259306214
PON1	3.67167905452083
SYT5	3.68523332360215
TMEM66	9.79984808716316
ATP4A	4.06271220451019
HBEGF	4.89568464222909
PI4KA	5.92624359515236
LEPRE1	5.66198724069282
POU2AF1	6.79156901791385
MRPL12	7.78566039296411
GNPDA1	8.87321616505775
RASAL1	4.36822988065052
ZC3H3	6.03596998120737
DDAH1	6.43787700741186
MGAT1	7.81523346728485
TIPARP	7.02443190560118
UGT2B15	3.63435298008769
DNASE1L3	4.53270489289675
CHEK1	5.07375275895734
ZNF8	4.44618410266517
TXNDC1	8.51365543954442
CKB	6.3076228837648
RTN3	9.04658099761425
IPO8	4.38157225858709
FZD2	4.7116390392913
PART1	4.03099170827299
PSMB6	9.19096083651274
MAP3K14	4.68288027889802
PCDHB8	4.87431548232436
PHC3	3.82009665191003
PPP1R8	6.60871335775168
NOVA2	3.86644272813646
TNFRSF11B	3.74340690599641
GOLPH3	9.8519129442283
LOC51233	4.38892239196744
GGTLA4	3.75366450577156
PDE6D	7.89615646774385
TTLL1	4.46160446764542
ZNF117	4.4427771177508
NKRF	7.52927159339123
CLK2	7.1262737418407
TNFSF15	3.87407828913046
DUSP2	5.97859944778974
HSD17B11	8.19920788416431
SECISBP2	4.81376729800942
PPAP2C	7.18570648295184
GABRR2	4.01028069375706
LOC51145	3.20538475301615
PIK3C3	6.34462641541807
DHDDS	5.90653264384395
CTSW	4.37378821451398
NEFM	4.04469027435353
TNNC2	4.15434964157002
ANKRD28	4.92290247299753
MRPL28	6.26768068055134
STMN3	4.11538042762908
SYN1	3.86454295050442
RAB14	6.92647544230239
PIGV	7.45494609953197
CDK2AP2	7.79589330511454
ZIM2	4.25035740929111
APBB1	4.73772927015054
SND1	7.84232617121834
C1orf123	7.64223242052154
B4GALT1	3.90354760200335
CHD3	4.64033343000450
RNASE2	4.12279198257932
BCAP31	9.62900658076335
SLC25A44	6.27579131964892
CXXC1	6.55428648181168
PIB5PA	4.05866445236521
CD40	4.93277677121044
FAT2	6.85903338223825
DYNC1LI2	5.84836123445832
GDI1	7.65171753646701
ZNF81	3.08581831670046
VSNL1	9.2534272689111
PIH1D1	7.09350396462516
KRTAP5-9	4.40470449812751
FLJ10081	4.33549217334947
CS	10.0677035069303
ZNF318	5.79314405976019
IGFBP7	10.9905182915650
ZNF609	4.62503801922962
SIRT4	3.9039702658061
SCN4A	4.13810958837059
ARHGAP4	3.93188205092975
EHMT2	6.11663300691735
UFD1L	9.61399219615176
EXOSC10	7.53370626436202
ECE2	3.78969890053323
ERMP1	6.47815871962032
OVGP1	4.67618102863128
GTPBP3	6.30393692609426
FAM82C	6.87533183758757
PACS2	5.63541601149861
C19orf36	4.21984517466103
UNC84A	8.42706892938683
ARL4C	5.57931179380384
SCD5	4.11295660865359
ATG4B	6.45073490664978
LASS6	9.75603339414258
LSG1	8.85270113285841
MAL	4.38556516755121
GPR22	3.78695555652702
WDR5B	7.04373472270792
GALR1	3.31259605537099
AQP4	3.78282148816847
C17orf60	3.79942135654555
HDAC7A	5.0061031196102
GRIN2C	3.93875814920673
ARMC8	5.58946473876045
SLC47A1	5.81760163388531
DMPK	4.65801617897579
CCRN4L	4.17283277995188
CBR4	4.84878643480996
KIFC1	6.43767245865108
LHX5	3.54519899160978
SMC1A	6.67000135938509
LPXN	5.63986342395249
TRPC7	3.05415863310262
SERPINA1	7.50327219448778
SMYD5	6.03332351599017
RPS13	12.8440570081159
CRHR2	4.13715563908091
TUSC2	5.76375863069207
PRKAA1	5.07899885260067
FADS2	4.29532964273735
ENAH	8.23210761310553
PRO1768	3.63616192512312
KIR3DL2	3.66280232606575
APBA2BP	5.46602130528086
ATP2C1	6.39434257876673
ALDH1A2	3.77231316423355
RNF103	8.18983285171825
AHCY	10.3627044871198
CROT	6.0854118364371
PABPC3	9.81039541568797
ALG12	5.38987300291146
EGR1	6.99631883445268
THSD1	3.92733373066621
CCL17	3.61870127860791
BZRPL1	3.46734758025044
KHK	4.53543474520684
ESRRG	3.75593145397804
SLC12A2	5.51976089223672
CNGA1	3.32405965465333
RDH5	4.68472904059683
CD58	7.10390390256414
PTGFR	3.08296518862155
CCDC48	3.75414251031044
CCDC76	6.46652360875257
CDR2	6.52756708673521
ZIC4	3.92894634367817
SELE	3.76248190202489
OR1G1	3.97222161193644
EXOSC9	6.18887659954235
PSMC6	9.64810979941827
ABCB1	3.29365364132214
GPR12	3.65268580869999
KIAA0196	8.10638642006886
PCDHA2	3.27248057473376
SSR3	6.73204597592778
MSI1	4.40895797668213
TRAT1	3.59227669550419
CC2D1A	5.07402465021499
PLAGL1	6.16995419997912
LLGL1	4.36784996183825
KLF6	7.39145823649223
MTF1	5.73207538157588
RNF2	5.13038045805632
tcag7.1314	5.48602198548488
NR5A1	3.45682049921607
THBD	9.095295441924
ABCD2	3.19629459492364
ITGB7	4.42837295278081
DNAJC7	5.75037731681098
CCDC81	3.70120110928708
TM2D3	8.55405011607633
HUWE1	5.60337755085162
CDH17	4.23262205651556
CD180	3.86339191834635
FAAH	4.25664752937695
IL17A	3.38324443438831
POLA1	6.61625817652688
TMPO	5.09868110241562
LYRM5	5.69489844542159
GNAT3	3.353873972102
TM7SF2	5.40770771337593
FLOT2	5.77573263852882
MAP4K1	6.20965340941587
HDGFRP3	6.13143938394031
RRAS2	6.87957521058817
OXCT1	8.48339511747737
LTBP2	7.08056447907854
ARPC5	10.4958819797946
SV2B	4.05040734200118
ZDHHC4	7.78503493169794
CYP2A6	4.38530461041674
PDE9A	4.07684217640619
ABCA8	3.94532889575887
NDUFS2	9.46277308999003
UBR5	7.50371936446293
FLJ22662	10.4212088630456
GP6	4.15969644748404
CRYBA2	3.72434106322847
LEF1	4.23999468646378
ZNF20	5.58308793370004
CTPS	7.31559820035795
EPS8L1	4.61218919964806
EYA1	3.7219881254067
SERPINB2	10.5805679637993
MAPK14	6.02197676144684
GTF2F2	4.59273965282392
ZNHIT4	4.69283171268063
