Extract Name	Protocol REF	Labeled Extract Name	Label	Term Source REF	Protocol REF	Hybridization Name	Array Design REF	Term Source REF	Protocol REF	Scan Name	Array Data File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [md5]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [md5]	Protocol REF	Normalization Name	Derived Array Data Matrix File	Comment [TCGA Archive Name]	Comment [TCGA Data Type]	Comment [TCGA Data Level]	Comment [TCGA Include for Analysis]	Comment [md5]
TCGA-21-1077-01A-01R-0690-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-21-1077-01A-01R-0690-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F07_543734	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-21-1077-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F07_543734.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.23.1005.0	Expression-Gene	Level 1	yes	5c19f7b2611aa4ad34fb8b1345705b2d	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-21-1077-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F07_543734.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.23.1005.0	Expression-Gene	Level 2	yes	fdbdb92fbd9f3590e4d963f9ef1d4115	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-21-1077-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F07_543734.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.23.1005.0	Expression-Gene	Level 3	yes	e77931d174fd43ab62d4832e5eab5b20
TCGA-22-0944-01A-01R-0690-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-22-0944-01A-01R-0690-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F08_543720	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-22-0944-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F08_543720.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.23.1005.0	Expression-Gene	Level 1	yes	31e336e44ef60c49709b0afcdb7767aa	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-22-0944-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F08_543720.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.23.1005.0	Expression-Gene	Level 2	yes	6a76734901a1944120e53ed5b4ea3368	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-22-0944-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F08_543720.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.23.1005.0	Expression-Gene	Level 3	yes	3f733b9f293715c4df3c6ac2a76b3ff2
TCGA-56-1622-01A-01R-0690-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-56-1622-01A-01R-0690-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F09_543746	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-56-1622-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F09_543746.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.23.1005.0	Expression-Gene	Level 1	yes	e50d9e79aca3f620ddb00d9454060f0d	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-56-1622-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F09_543746.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.23.1005.0	Expression-Gene	Level 2	yes	7ec18e6f2ed0f1aec0f4b9d54ba8d983	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-56-1622-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F09_543746.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.23.1005.0	Expression-Gene	Level 3	yes	486f5f181ed92e8a961e4dc1392157ed
TCGA-21-1078-01A-01R-0690-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-21-1078-01A-01R-0690-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F10_543636	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-21-1078-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F10_543636.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.23.1005.0	Expression-Gene	Level 1	yes	8cf95dc7b0dd3756452152fddb1de006	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-21-1078-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F10_543636.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.23.1005.0	Expression-Gene	Level 2	yes	a6a2693d43076ba1142a899a0d0bcc34	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-21-1078-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F10_543636.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.23.1005.0	Expression-Gene	Level 3	yes	b46aeb7b0491fd9753806e57a3c018b9
TCGA-22-1000-01A-01R-0690-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-22-1000-01A-01R-0690-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F11_543640	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-22-1000-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F11_543640.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.23.1005.0	Expression-Gene	Level 1	yes	796b17160e174bc20494771b6275f007	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-22-1000-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F11_543640.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.23.1005.0	Expression-Gene	Level 2	yes	a370292a135f11b1ffea23ca400aa919	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-22-1000-01A-01R-0690-01	DURUM_p_TCGA_B22_23_Expr_HT_HG-U133A_96-HTA_F11_543640.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.23.1005.0	Expression-Gene	Level 3	yes	ffe0f3e7d96a29a11d05b17f945e8af2
TCGA-43-2576-01A-01R-0849-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-43-2576-01A-01R-0849-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A01_588146	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-43-2576-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A01_588146.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.31.1005.0	Expression-Gene	Level 1	yes	f01c7d0a8c36a518b759d213920aea33	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-43-2576-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A01_588146.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.31.1005.0	Expression-Gene	Level 2	yes	399b68b00bd0b0fa8d1c74e8432599d8	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-43-2576-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A01_588146.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.31.1005.0	Expression-Gene	Level 3	yes	0107b739b1aa27a93eca81b20759b5db
TCGA-60-2708-01A-01R-0849-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-60-2708-01A-01R-0849-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A02_588144	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-60-2708-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A02_588144.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.31.1005.0	Expression-Gene	Level 1	yes	64997c62345b300a0350bd4b7376e6f9	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-60-2708-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A02_588144.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.31.1005.0	Expression-Gene	Level 2	yes	0e3f500ef3c74e2b3fd59395ab1c6002	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-60-2708-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A02_588144.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.31.1005.0	Expression-Gene	Level 3	yes	0caa74305b990f75a2436508cd5f9716
TCGA-60-2719-01A-01R-0849-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-60-2719-01A-01R-0849-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A03_588150	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-60-2719-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A03_588150.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.31.1005.0	Expression-Gene	Level 1	yes	b067ccd92e21cccbbda6b4cbfaa7a0eb	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-60-2719-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A03_588150.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.31.1005.0	Expression-Gene	Level 2	yes	d5baf049474a556827fea2e8c1f3ddac	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-60-2719-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A03_588150.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.31.1005.0	Expression-Gene	Level 3	yes	c5fb29c7ae9760bf250d929208d5fc85
TCGA-34-2600-01A-01R-0849-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-34-2600-01A-01R-0849-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A04_588148	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-34-2600-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A04_588148.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.31.1005.0	Expression-Gene	Level 1	yes	ee5a2fd548b536b8d00e326f7024ec68	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-34-2600-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A04_588148.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.31.1005.0	Expression-Gene	Level 2	yes	a526237297e5fa0fc30dda6dc72348e1	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-34-2600-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A04_588148.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.31.1005.0	Expression-Gene	Level 3	yes	408e2b2d279f633a9d85b508ea96cb04
TCGA-66-2758-01A-02R-0849-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-66-2758-01A-02R-0849-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A05_588162	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-66-2758-01A-02R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A05_588162.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.31.1005.0	Expression-Gene	Level 1	yes	05906cedfc65a716495b8dd30891d11f	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-66-2758-01A-02R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A05_588162.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.31.1005.0	Expression-Gene	Level 2	yes	8dad602f2159610a4784ed324eb3767b	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-66-2758-01A-02R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A05_588162.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.31.1005.0	Expression-Gene	Level 3	yes	e47a1b285be169d161be58651e1115f9
TCGA-66-2770-01A-01R-0849-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-66-2770-01A-01R-0849-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A06_588160	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-66-2770-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A06_588160.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.31.1005.0	Expression-Gene	Level 1	yes	9bf5cc1b6aee5f893c7ce9cee445e676	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-66-2770-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A06_588160.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.31.1005.0	Expression-Gene	Level 2	yes	c3913785fea2b8b392d17e2a73e9c7d5	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-66-2770-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A06_588160.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.31.1005.0	Expression-Gene	Level 3	yes	1a44ef6d10982b774be47d42d5d0269a
TCGA-43-2578-01A-01R-0849-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-43-2578-01A-01R-0849-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A07_588166	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-43-2578-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A07_588166.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.31.1005.0	Expression-Gene	Level 1	yes	cb128356035fb35079efeb5a555ab2ab	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-43-2578-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A07_588166.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.31.1005.0	Expression-Gene	Level 2	yes	decba47a3c609ec75d69be564928965b	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-43-2578-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A07_588166.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.31.1005.0	Expression-Gene	Level 3	yes	d65c36bb3aea420582f924ad195f5d6c
TCGA-60-2710-01A-01R-0849-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-60-2710-01A-01R-0849-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A08_588164	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-60-2710-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A08_588164.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.31.1005.0	Expression-Gene	Level 1	yes	e4df5b5c1a2ba988aee9f4c2249c8e6f	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-60-2710-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A08_588164.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.31.1005.0	Expression-Gene	Level 2	yes	73da18b3c89809967d1371783fbc41b9	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-60-2710-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A08_588164.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.31.1005.0	Expression-Gene	Level 3	yes	29d4651805a6e184f0d50d3bcccf6fa3
TCGA-60-2720-01A-01R-0849-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-60-2720-01A-01R-0849-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A09_588154	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-60-2720-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A09_588154.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.31.1005.0	Expression-Gene	Level 1	yes	a8577edb4eba2d3a87974c38e5022770	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-60-2720-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A09_588154.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.31.1005.0	Expression-Gene	Level 2	yes	ac3f4fa409e6a35192f9ff69e806f009	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-60-2720-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A09_588154.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.31.1005.0	Expression-Gene	Level 3	yes	41f25447bb2426ee24172a172cdfdcbb
TCGA-34-2604-01A-01R-0849-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-34-2604-01A-01R-0849-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A10_588152	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-34-2604-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A10_588152.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.31.1005.0	Expression-Gene	Level 1	yes	4b0d255f2d936bf389c48db67c534755	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-34-2604-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A10_588152.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.31.1005.0	Expression-Gene	Level 2	yes	a1ce4343da4421cdfd4067576e3421e5	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-34-2604-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A10_588152.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.31.1005.0	Expression-Gene	Level 3	yes	53e16068cea5e218f8eafde56866995c
TCGA-66-2759-01A-01R-0849-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-66-2759-01A-01R-0849-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A11_588158	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-66-2759-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A11_588158.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.31.1005.0	Expression-Gene	Level 1	yes	cd854858283928c30309da770739fda2	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-66-2759-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A11_588158.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.31.1005.0	Expression-Gene	Level 2	yes	0561a456c6e480404b10b926096b2501	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-66-2759-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A11_588158.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.31.1005.0	Expression-Gene	Level 3	yes	7860fe0cc40a2b47612aa3b8fde78849
TCGA-66-2778-01A-02R-0849-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-66-2778-01A-02R-0849-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A12_588156	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-66-2778-01A-02R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A12_588156.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.31.1005.0	Expression-Gene	Level 1	yes	9659c100c1821214591fc4027c6b73a1	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-66-2778-01A-02R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A12_588156.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.31.1005.0	Expression-Gene	Level 2	yes	c5a19c390ef711cdfe6d9a70b02a94de	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-66-2778-01A-02R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_A12_588156.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.31.1005.0	Expression-Gene	Level 3	yes	e8707729d2c0c794add70c02a6c828d0
TCGA-43-2581-01A-01R-0849-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-43-2581-01A-01R-0849-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_B01_588294	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-43-2581-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_B01_588294.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.31.1005.0	Expression-Gene	Level 1	yes	e5593895eb8d4a2017ae1abce04515ac	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-43-2581-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_B01_588294.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.31.1005.0	Expression-Gene	Level 2	yes	9f02e00f50026ea81d3b969e81512103	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-43-2581-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_B01_588294.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.31.1005.0	Expression-Gene	Level 3	yes	1edcb391088c0f48dcc6fe76ebce5692
TCGA-60-2711-01A-01R-0849-01	broad.mit.edu:labeling:HT_HG-U133A:01	TCGA-60-2711-01A-01R-0849-01	biotin	MGED Ontology	broad.mit.edu:hybridization:HT_HG-U133A:01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_B02_588292	Affymetrix.com:PhysicalArrayDesign:HT_HG-U133A	caArray	broad.mit.edu:image_acquisition:HT_HG-U133A:01	TCGA-60-2711-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_B02_588292.CEL	broad.mit.edu_LUSC.HT_HG-U133A.Level_1.31.1005.0	Expression-Gene	Level 1	yes	5b9b17fbe70a3f496373c221acfef083	broad.mit.edu:probeset_rma:HT_HG-U133A:01	TCGA-60-2711-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_B02_588292.level2.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_2.31.1005.0	Expression-Gene	Level 2	yes	d659e20422bb4fb70bab3eb55031662d	broad.mit.edu:gene_rma:HT_HG-U133A:01	TCGA-60-2711-01A-01R-0849-01	SOCKS_p_TCGA_31_38_RX14_HT_HG-U133A_96-HTA_B02_588292.level3.data.txt	broad.mit.edu_LUSC.HT_HG-U133A.Level_3.31.1005.0	Expression-Gene	Level 3	yes	f8badb944f7adebff7cd9e3e179e291a
